,battery_power,power_grid,SOC
98,439.95774894684564,,-587.1875698216593
99,-739.7077863700556,,-2060.3781194712187
100,-587.8650007381577,,2699.1763835820543
101,41.173611353562904,,-797.6487268775193
102,394.22541775559955,,1326.4633289638577
103,-444.1761351844064,,719.2149922026797
104,608.3773428142714,,1301.1826585149117
105,22.312454669110423,,-279.3183335357022
106,793.0068076607586,,-7262.097538548136
107,695.1624466350072,,505.1894906540243
108,36.56619674236548,,672.5312847449767
109,1237.8006136974625,,-335.8047699393985
110,627.4671749547155,,287.60658897004566
111,-147.84435170591624,,-129.74750566004542
112,21.747995531473375,,-709.6812295967725
113,1512.3772416550464,,909.9445295936711
114,4137.269259920281,,540.9605146367982
115,-58.872703046718556,,-1108.2664271844314
116,483.90426566686796,,-124.68196034296852
117,1484.7919794053057,,46.31579445096036
118,892.5426813153676,,-4060.9077555538447
119,-54.17581389405258,,584.0226517170834
120,608.3773428142714,,1301.1826585149117
121,22.312454669110423,,-279.3183335357022
122,793.0068076607586,,-7262.097538548136
123,695.1624466350072,,505.1894906540243
124,36.56619674236548,,672.5312847449767
125,1237.8006136974625,,-335.8047699393985
126,627.4671749547155,,287.60658897004566
127,-147.84435170591624,,-129.74750566004542
128,21.747995531473375,,-709.6812295967725
129,1512.3772416550464,,909.9445295936711
130,4137.269259920281,,540.9605146367982
131,-58.872703046718556,,-1108.2664271844314
132,483.90426566686796,,-124.68196034296852
133,1484.7919794053057,,46.31579445096036
134,892.5426813153676,,-4060.9077555538447
135,-54.17581389405258,,584.0226517170834
136,-176.94407516368543,,-57405.3936912123
137,188.5610338856438,,1444.2459224187578
138,-4175.3048995422,,331.0393441399941
139,-46.05606195894171,,-466.2973123450396
140,1533.08573936334,,741.8715986045257
141,162.9055011230627,,22.305061738593974
142,-231.4218417105289,,-412.70241832962023
143,-82.78899470511851,,2881.453998349026
144,21.747995531473375,,-709.6812295967725
145,1512.3772416550464,,909.9445295936711
146,4137.269259920281,,540.9605146367982
147,-58.872703046718556,,-1108.2664271844314
148,483.90426566686796,,-124.68196034296852
149,1484.7919794053057,,46.31579445096036
150,892.5426813153676,,-4060.9077555538447
151,-54.17581389405258,,584.0226517170834
152,-176.94407516368543,,-57405.3936912123
153,188.5610338856438,,1444.2459224187578
154,-4175.3048995422,,331.0393441399941
155,-46.05606195894171,,-466.2973123450396
156,1533.08573936334,,741.8715986045257
157,162.9055011230627,,22.305061738593974
158,-231.4218417105289,,-412.70241832962023
159,-82.78899470511851,,2881.453998349026
160,-24.71063727582972,,-680.9101245456998
161,138.1032196090469,,-5171.929925074823
162,623.5082046138879,,1638.8932354811275
163,-1644.8735267858951,,925.1488675430385
164,3800.5390261247385,,-6231.446802127988
165,-4379.7746798393,,425.34405257943035
166,56.18680184736294,,332.03400254574876
167,381.1762653144474,,1385.056680464916
168,-176.94407516368543,,-57405.3936912123
169,188.5610338856438,,1444.2459224187578
170,-4175.3048995422,,331.0393441399941
171,-46.05606195894171,,-466.2973123450396
172,1533.08573936334,,741.8715986045257
173,162.9055011230627,,22.305061738593974
174,-231.4218417105289,,-412.70241832962023
175,-82.78899470511851,,2881.453998349026
176,-24.71063727582972,,-680.9101245456998
177,138.1032196090469,,-5171.929925074823
178,623.5082046138879,,1638.8932354811275
179,-1644.8735267858951,,925.1488675430385
180,3800.5390261247385,,-6231.446802127988
181,-4379.7746798393,,425.34405257943035
182,56.18680184736294,,332.03400254574876
183,381.1762653144474,,1385.056680464916
184,310.7044276446808,,-561.873981536272
185,-181.8092061046123,,-17904.34910480565
186,1135.2876800456472,,-173.0302617510317
187,4162.944165564932,,-904.6677785878189
188,104.27395965253343,,562.9363213129363
189,-1882.9203500978458,,3833.3443557411965
190,-433.7845687838445,,3299.9575258630443
191,294.63455047093294,,699.4239516846121
192,-24.71063727582972,,-680.9101245456998
193,138.1032196090469,,-5171.929925074823
194,623.5082046138879,,1638.8932354811275
195,-1644.8735267858951,,925.1488675430385
196,3800.5390261247385,,-6231.446802127988
197,-4379.7746798393,,425.34405257943035
198,56.18680184736294,,332.03400254574876
199,381.1762653144474,,1385.056680464916
200,310.7044276446808,,-561.873981536272
201,-181.8092061046123,,-17904.34910480565
202,1135.2876800456472,,-173.0302617510317
203,4162.944165564932,,-904.6677785878189
204,104.27395965253343,,562.9363213129363
205,-1882.9203500978458,,3833.3443557411965
206,-433.7845687838445,,3299.9575258630443
207,294.63455047093294,,699.4239516846121
208,19992.53983262833,,3673.8424441999805
209,-123.8300297436366,,327.5999578485283
210,156.5248945991985,,-333.80024614275646
211,38.916120517878795,,1496.8867990593146
212,1385.2953747319414,,314.6635569337628
213,-1489.4110849469569,,82.28892864066285
214,156.57877840422063,,-76.96744492620631
215,100.43710906201338,,2374.0633440859283
216,310.7044276446808,,-561.873981536272
217,-181.8092061046123,,-17904.34910480565
218,1135.2876800456472,,-173.0302617510317
219,4162.944165564932,,-904.6677785878189
220,104.27395965253343,,562.9363213129363
221,-1882.9203500978458,,3833.3443557411965
222,-433.7845687838445,,3299.9575258630443
223,294.63455047093294,,699.4239516846121
224,19992.53983262833,,3673.8424441999805
225,-123.8300297436366,,327.5999578485283
226,156.5248945991985,,-333.80024614275646
227,38.916120517878795,,1496.8867990593146
228,1385.2953747319414,,314.6635569337628
229,-1489.4110849469569,,82.28892864066285
230,156.57877840422063,,-76.96744492620631
231,100.43710906201338,,2374.0633440859283
232,15.602755059286283,397.67738269367806,
233,384.58962041952617,47.13986060145015,
234,164.5782545337278,259.1506581929586,
235,71.20430666527369,397.35590866799,
236,0.0,465.0,
237,261.0021789473511,191.54793000001644,
238,44.66133411619246,397.07173258961717,
239,119.21583805535413,456.74495384741357,
240,19992.53983262833,,3673.8424441999805
241,-123.8300297436366,,327.5999578485283
242,156.5248945991985,,-333.80024614275646
243,38.916120517878795,,1496.8867990593146
244,1385.2953747319414,,314.6635569337628
245,-1489.4110849469569,,82.28892864066285
246,156.57877840422063,,-76.96744492620631
247,100.43710906201338,,2374.0633440859283
248,15.602755059286283,397.67738269367806,
249,384.58962041952617,47.13986060145015,
250,164.5782545337278,259.1506581929586,
251,71.20430666527369,397.35590866799,
252,0.0,465.0,
253,261.0021789473511,191.54793000001644,
254,44.66133411619246,397.07173258961717,
255,119.21583805535413,456.74495384741357,
256,9.657537554860097,536.6697391186945,
257,2.3055664686910244,331.78486456659783,
258,9.517537878522148,606.5811224160886,
259,2.1849358938668466,619.5855788366233,
260,13.086833226408928,587.8618310926194,
261,38.58596971949841,524.9243035104594,
262,14.483156224724839,564.006109611894,
263,105.17795372374468,493.1011876484383,
264,15.602755059286283,397.67738269367806,
265,384.58962041952617,47.13986060145015,
266,164.5782545337278,259.1506581929586,
267,71.20430666527369,397.35590866799,
268,0.0,465.0,
269,261.0021789473511,191.54793000001644,
270,44.66133411619246,397.07173258961717,
271,119.21583805535413,456.74495384741357,
272,9.657537554860097,536.6697391186945,
273,2.3055664686910244,331.78486456659783,
274,9.517537878522148,606.5811224160886,
275,2.1849358938668466,619.5855788366233,
276,13.086833226408928,587.8618310926194,
277,38.58596971949841,524.9243035104594,
278,14.483156224724839,564.006109611894,
279,105.17795372374468,493.1011876484383,
280,2.5200882851776414,399.60591612908127,
281,1.8854702655331659,467.7088032477435,
282,2.484183128646104,428.1400260277862,
283,16.716212318501768,416.1195982974233,
284,1.4756648525621463,424.59811839006596,
285,12.558388216758543,418.5695311940794,
286,9.329265139241611,406.63719811772046,
287,0.40836645722801945,412.11205186563336,
